Zeit;Normalkraft
107238;1,951853E+16
10724;1,948803E+16
107242;1,967102E+16
107244;1,954902E+15
107246;1,954902E+15
107248;1,951853E+16
10725;1,951853E+16
107252;1,961002E+16
107254;1,957952E+15
107256;1,945753E+15
107258;1,954902E+15
10726;1,964052E+16
107262;1,945753E+15
107264;1,942703E+16
107266;1,961002E+16
107268;1,964052E+16
10727;1,945753E+15
107272;1,948803E+16
107274;1,954902E+15
107276;1,951853E+16
107278;1,948803E+16
10728;1,954902E+15
107282;1,961002E+16
107284;1,951853E+16
107286;1,948803E+16
107288;1,951853E+16
10729;1,961002E+16
107292;1,951853E+16
107294;1,945753E+15
107296;1,961002E+16
107298;1,954902E+15
1073;1,945753E+15
107302;1,957952E+15
107304;1,957952E+15
107306;1,954902E+15
107308;1,951853E+16
10731;1,945753E+15
107312;1,964052E+16
107314;1,951853E+16
107316;1,945753E+15
107318;1,964052E+16
10732;1,964052E+16
107322;1,948803E+16
107324;1,957952E+15
107326;1,961002E+16
107328;1,954902E+15
10733;1,954902E+15
107332;1,954902E+15
107334;1,957952E+15
107336;1,954902E+15
107338;1,951853E+16
10734;1,957952E+15
107342;1,961002E+16
107344;1,951853E+16
107346;1,959477E+15
107348;1,967102E+16
10735;1,954902E+15
107352;1,954902E+15
107354;1,961002E+16
107356;1,961002E+16
107358;1,951853E+16
10736;1,948803E+16
107362;1,967102E+16
107364;1,964052E+16
107366;1,954902E+15
107368;1,948803E+16
10737;1,967102E+16
107372;1,970152E+16
107374;1,948803E+16
107376;1,961002E+16
107378;1,964052E+16
10738;1,954902E+15
107382;1,948803E+16
107384;1,961002E+16
107386;1,967102E+16
107388;1,957952E+15
10739;1,954902E+15
107392;1,961002E+16
107394;1,957952E+15
107396;1,961002E+16
107398;1,961002E+16
1074;1,970152E+16
107402;1,957952E+15
107404;1,948803E+16
107406;1,967102E+16
107408;1,964052E+16
10741;1,951853E+16
107412;1,957952E+15
107414;1,967102E+16
107416;1,964052E+16
107418;1,957952E+15
10742;1,954902E+15
107422;1,967102E+16
107424;1,951853E+16
107426;1,951853E+16
107428;1,970152E+16
10743;1,970152E+16
107432;1,951853E+16
107434;1,951853E+16
107436;1,970152E+16
107438;1,964052E+16
10744;1,957952E+15
107442;1,954902E+15
107444;1,961002E+16
107446;1,964052E+16
107448;1,954902E+15
10745;1,948803E+16
107452;1,970152E+16
107454;1,954902E+15
107456;1,957952E+15
107458;1,964052E+16
10746;1,967102E+16
107462;1,964052E+16
107464;1,957952E+15
107466;1,964052E+16
107468;1,964052E+16
10747;1,954902E+15
107472;1,957952E+15
107474;1,967102E+16
107476;1,951853E+16
107478;1,954902E+15
10748;1,964052E+16
107482;1,967102E+16
107484;1,957952E+15
107486;1,961002E+16
107488;1,967102E+16
10749;1,964052E+16
107492;1,951853E+16
107494;1,961002E+16
107496;1,964052E+16
107498;1,957952E+15
1075;1,954902E+15
107502;1,967102E+16
107504;1,967102E+16
107506;1,961002E+16
107508;1,951853E+16
10751;1,964052E+16
107512;1,964052E+16
107514;1,945753E+15
107516;1,961002E+16
107518;1,973202E+15
10752;1,951853E+16
107522;1,954902E+15
107524;1,957952E+15
107526;1,967102E+16
107528;1,957952E+15
10753;1,954902E+15
107532;1,954902E+15
107534;1,964052E+16
107536;1,961002E+16
107538;1,961002E+16
10754;1,964052E+16
107542;1,951853E+16
107544;1,942703E+16
107546;1,961002E+16
107548;1,957952E+15
10755;1,957952E+15
107552;1,954902E+15
107554;1,954902E+15
107556;1,970152E+16
107558;1,954902E+15
10756;1,954902E+15
107562;1,967102E+16
107564;1,957952E+15
107566;1,948803E+16
107568;1,954902E+15
10757;1,961002E+16
107572;1,951853E+16
107574;1,951853E+16
107576;1,964052E+16
107578;1,964052E+16
10758;1,945753E+15
107582;1,951853E+16
107584;1,954902E+15
107586;1,948803E+16
107588;1,954902E+15
10759;1,948803E+16
107592;1,957952E+15
107594;1,948803E+16
107596;1,945753E+15
107598;1,964052E+16
1076;1,964052E+16
107602;1,945753E+15
107604;1,948803E+16
107606;1,957952E+15
107608;1,951853E+16
10761;1,945753E+15
107612;1,957952E+15
107614;1,954902E+15
107616;1,957952E+15
107618;1,942703E+16
10762;1,961002E+16
107622;1,967102E+16
107624;1,939653E+16
107626;1,945753E+15
107628;1,964052E+16
10763;1,957952E+15
107632;1,942703E+16
107634;1,951853E+16
107636;1,951853E+16
107638;1,961002E+16
10764;1,951853E+16
107642;1,948803E+16
107644;1,964052E+16
107646;1,948803E+16
107648;1,942703E+16
10765;1,957952E+15
107652;1,961002E+16
107654;1,942703E+16
107656;1,951853E+16
107658;1,957952E+15
10766;1,954902E+15
107662;1,948803E+16
107664;1,951853E+16
107666;1,954902E+15
107668;1,948803E+16
10767;1,942703E+16
107672;1,957952E+15
107674;1,957952E+15
107676;1,942703E+16
107678;1,951853E+16
10768;1,954902E+15
107682;1,951853E+16
107684;1,945753E+15
107686;1,951853E+16
107688;1,951853E+16
10769;1,948803E+16
107692;1,945753E+15
107694;1,957952E+15
107696;1,957952E+15
107698;1,948803E+16
1077;1,945753E+15
107702;1,954902E+15
107704;1,954902E+15
107706;1,945753E+15
107708;1,948803E+16
10771;1,954902E+15
107712;1,945753E+15
107714;1,951853E+16
107716;1,964052E+16
107718;1,948803E+16
10772;1,948803E+16
107722;1,948803E+16
107724;1,954902E+15
107726;1,954902E+15
107728;1,945753E+15
10773;1,945753E+15
107732;1,957952E+15
107734;1,957952E+15
107736;1,957952E+15
107738;1,957952E+15
10774;1,954902E+15
107742;1,945753E+15
107744;1,954902E+15
107746;1,964052E+16
107748;1,957952E+15
10775;1,951853E+16
107752;1,945753E+15
107754;1,954902E+15
107756;1,954902E+15
107758;1,948803E+16
10776;1,951853E+16
107762;1,961002E+16
107764;1,948803E+16
107766;1,948803E+16
107768;1,957952E+15
10777;1,954902E+15
107772;1,951853E+16
107774;1,945753E+15
107776;1,954902E+15
107778;1,954902E+15
10778;1,951853E+16
107782;1,948803E+16
107784;1,957952E+15
107786;1,951853E+16
107788;1,945753E+15
10779;1,957952E+15
107792;1,954902E+15
107794;1,945753E+15
107796;1,945753E+15
107798;1,961002E+16
1078;1,948803E+16
107802;1,942703E+16
107804;1,945753E+15
107806;1,954902E+15
107808;1,951853E+16
10781;1,951853E+16
107812;1,961002E+16
107814;1,961002E+16
107816;1,951853E+16
107818;1,942703E+16
10782;1,964052E+16
107822;1,954902E+15
107824;1,948803E+16
107826;1,954902E+15
107828;1,951853E+16
10783;1,945753E+15
107832;1,951853E+16
107834;1,954902E+15
107836;1,964052E+16
107838;1,957952E+15
10784;1,959477E+16
107842;1,961002E+16
107844;1,961002E+16
107846;1,948803E+16
107848;1,954902E+15
10785;1,964052E+16
107852;1,948803E+16
107854;1,954902E+15
107856;1,957952E+15
107858;1,954902E+15
10786;1,948803E+16
107862;1,954902E+15
107864;1,957952E+15
107866;1,957952E+15
107868;1,945753E+15
10787;1,951853E+16
107872;1,961002E+16
107874;1,951853E+16
107876;1,948803E+16
107878;1,954902E+15
10788;1,964052E+16
107882;1,951853E+16
107884;1,945753E+15
107886;1,954902E+15
107888;1,964052E+16
10789;1,948803E+16
107892;1,954902E+15
107894;1,954902E+15
107896;1,954902E+15
107898;1,948803E+16
1079;1,954902E+15
107902;1,970152E+16
107904;1,957952E+15
107906;1,954902E+15
107908;1,961002E+16
10791;1,957952E+15
107912;1,945753E+15
107914;1,951853E+16
107916;1,951853E+16
107918;1,954902E+15
10792;1,957952E+15
107922;1,951853E+16
107924;1,961002E+16
107926;1,957952E+15
107928;1,954902E+15
10793;1,964052E+16
107932;1,961002E+16
107934;1,945753E+15
107936;1,951853E+16
107938;1,961002E+16
10794;1,954902E+15
107942;1,951853E+16
107944;1,948803E+16
107946;1,961002E+16
107948;1,957952E+15
10795;1,948803E+16
107952;1,954902E+15
107954;1,967102E+16
107956;1,951853E+16
107958;1,957952E+15
10796;1,961002E+16
107962;1,961002E+16
107964;1,954902E+15
107966;1,954902E+15
107968;1,957952E+15
10797;1,957952E+15
107972;1,951853E+16
107974;1,954902E+15
107976;1,961002E+16
107978;1,954902E+15
10798;1,951853E+16
107982;1,961002E+16
107984;1,964052E+16
107986;1,948803E+16
107988;1,954902E+15
10799;1,961002E+16
107992;1,945753E+15
107994;1,954902E+15
107996;1,961002E+16
107998;1,961002E+16
108;1,948803E+16
108002;1,948803E+16
108004;1,951853E+16
108006;1,964052E+16
108008;1,948803E+16
10801;1,945753E+15
108012;1,957952E+15
108014;1,967102E+16
108016;1,942703E+16
108018;1,954902E+15
10802;1,961002E+16
108022;1,954902E+15
108024;1,954902E+15
108026;1,954902E+15
108028;1,957952E+15
10803;1,954902E+15
108032;1,942703E+16
108034;1,964052E+16
108036;1,954902E+15
108038;1,942703E+16
10804;1,948803E+16
108042;1,964052E+16
108044;1,961002E+16
108046;1,951853E+16
108048;1,954902E+15
10805;1,954902E+15
108052;1,948803E+16
108054;1,954902E+15
108056;1,954902E+15
108058;1,951853E+16
10806;1,948803E+16
108062;1,951853E+16
108064;1,953378E+16
108066;1,954902E+15
108068;1,945753E+15
10807;1,961002E+16
108072;1,961002E+16
108074;1,951853E+16
108076;1,948803E+16
108078;1,957952E+15
10808;1,961002E+16
108082;1,948803E+16
108084;1,942703E+16
108086;1,967102E+16
108088;1,957952E+15
10809;1,948803E+16
108092;1,954902E+15
108094;1,961002E+16
108096;1,948803E+16
108098;1,951853E+16
1081;1,961002E+16
108102;1,954902E+15
108104;1,954902E+15
108106;1,951853E+16
108108;1,961002E+16
10811;1,961002E+16
108112;1,951853E+16
108114;1,951853E+16
108116;1,957952E+15
108118;1,945753E+15
10812;1,948803E+16
108122;1,954902E+15
108124;1,957952E+15
108126;1,948803E+16
108128;1,951853E+16
10813;1,964052E+16
108132;1,948803E+16
108134;1,948803E+16
108136;1,957952E+15
108138;1,954902E+15
10814;1,951853E+16
108142;1,945753E+15
108144;1,951853E+16
108146;1,964052E+16
108148;1,954902E+15
10815;1,945753E+15
108152;1,961002E+16
108154;1,957952E+15
108156;1,948803E+16
108158;1,954902E+15
10816;1,954902E+15
108162;1,954902E+15
108164;1,951853E+16
108166;1,945753E+15
108168;1,957952E+15
10817;1,951853E+16
108172;1,948803E+16
108174;1,954902E+15
108176;1,957952E+15
108178;1,945753E+15
10818;1,957952E+15
108182;1,957952E+15
108184;1,957952E+15
108186;1,948803E+16
108188;1,948803E+16
10819;1,967102E+16
108192;1,951853E+16
108194;1,954902E+15
108196;1,957952E+15
108198;1,957952E+15
1082;1,951853E+16
108202;1,954902E+15
108204;1,957952E+15
108206;1,964052E+16
108208;1,948803E+16
10821;1,951853E+16
108212;1,964052E+16
108214;1,957952E+15
108216;1,948803E+16
108218;1,954902E+15
10822;1,961002E+16
108222;1,948803E+16
108224;1,951853E+16
108226;1,961002E+16
108228;1,961002E+16
10823;1,948803E+16
108232;1,948803E+16
108234;1,957952E+15
108236;1,945753E+15
108238;1,951853E+16
10824;1,951853E+16
108242;1,954902E+15
108244;1,948803E+16
108246;1,954902E+15
108248;1,957952E+15
10825;1,964052E+16
108252;1,951853E+16
108254;1,948803E+16
108256;1,961002E+16
108258;1,951853E+16
10826;1,942703E+16
108262;1,957952E+15
108264;1,961002E+16
108266;1,942703E+16
108268;1,945753E+15
10827;1,957952E+15
108272;1,957952E+15
108274;1,951853E+16
108276;1,954902E+15
108278;1,964052E+16
10828;1,957952E+15
108282;1,942703E+16
108284;1,948803E+16
108286;1,961002E+16
108288;1,948803E+16
10829;1,948803E+16
108292;1,954902E+15
108294;1,961002E+16
108296;1,951853E+16
108298;1,951853E+16
1083;1,957952E+15
108302;1,961002E+16
108304;1,948803E+16
108306;1,951853E+16
108308;1,961002E+16
10831;1,951853E+16
108312;1,948803E+16
108314;1,964052E+16
108316;1,957952E+15
108318;1,954902E+15
10832;1,954902E+15
108322;1,961002E+16
108324;1,951853E+16
108326;1,945753E+15
108328;1,957952E+15
10833;1,954902E+15
108332;1,948803E+16
108334;1,951853E+16
108336;1,957952E+15
108338;1,961002E+16
10834;1,954902E+15
108342;1,945753E+15
108344;1,964052E+16
108346;1,961002E+16
108348;1,951853E+16
10835;1,945753E+15
108352;1,961002E+16
108354;1,957952E+15
108356;1,951853E+16
108358;1,951853E+16
10836;1,957952E+15
108362;1,948803E+16
108364;1,951853E+16
108366;1,957952E+15
108368;1,957952E+15
10837;1,942703E+16
108372;1,948803E+16
108374;1,957952E+15
108376;1,948803E+16
108378;1,951853E+16
10838;1,957952E+15
108382;1,961002E+16
108384;1,957952E+15
108386;1,948803E+16
108388;1,957952E+15
10839;1,964052E+16
108392;1,945753E+15
108394;1,945753E+15
108396;1,957952E+15
108398;1,954902E+15
1084;1,945753E+15
108402;1,951853E+16
108404;1,967102E+16
108406;1,954902E+15
108408;1,942703E+16
10841;1,954902E+15
108412;1,961002E+16
108414;1,954902E+15
108416;1,951853E+16
108418;1,957952E+15
10842;1,951853E+16
108422;1,945753E+15
108424;1,951853E+16
108426;1,961002E+16
108428;1,948803E+16
10843;1,951853E+16
108432;1,957952E+15
108434;1,957952E+15
108436;1,948803E+16
108438;1,951853E+16
10844;1,954902E+15
108442;1,964052E+16
108444;1,945753E+15
108446;1,945753E+15
108448;1,964052E+16
10845;1,954902E+15
108452;1,945753E+15
108454;1,957952E+15
108456;1,964052E+16
108458;1,951853E+16
10846;1,951853E+16
108462;1,961002E+16
108464;1,948803E+16
108466;1,954902E+15
108468;1,951853E+16
10847;1,954902E+15
108472;1,954902E+15
108474;1,948803E+16
108476;1,951853E+16
108478;1,961002E+16
10848;1,951853E+16
108482;1,948803E+16
108484;1,961002E+16
108486;1,957952E+15
108488;1,951853E+16
10849;1,951853E+16
108492;1,957952E+15
108494;1,951853E+16
108496;1,948803E+16
108498;1,954902E+15
1085;1,961002E+16
108502;1,951853E+16
108504;1,945753E+15
108506;1,961002E+16
108508;1,954902E+15
10851;1,942703E+16
108512;1,948803E+16
108514;1,951853E+16
108516;1,951853E+16
108518;1,945753E+15
10852;1,948803E+16
108522;1,954902E+15
108524;1,948803E+16
108526;1,942703E+16
108528;1,951853E+16
10853;1,961002E+16
108532;1,951853E+16
108534;1,942703E+16
108536;1,964052E+16
108538;1,957952E+15
10854;1,948803E+16
108542;1,951853E+16
108544;1,954902E+15
108546;1,954902E+15
108548;1,945753E+15
10855;1,961002E+16
108552;1,954902E+15
108554;1,948803E+16
108556;1,948803E+16
108558;1,951853E+16
10856;1,954902E+15
108562;1,951853E+16
108564;1,945753E+15
108566;1,947278E+16
108568;1,948803E+16
10857;1,948803E+16
108572;1,961002E+16
108574;1,954902E+15
108576;1,954902E+15
108578;1,954902E+15
10858;1,957952E+15
108582;1,957952E+15
108584;1,942703E+16
108586;1,948803E+16
108588;1,951853E+16
10859;1,954902E+15
108592;1,951853E+16
108594;1,957952E+15
108596;1,957952E+15
108598;1,951853E+16
1086;1,951853E+16
108602;1,957952E+15
108604;1,954902E+15
108606;1,951853E+16
108608;1,948803E+16
10861;1,954902E+15
108612;1,961002E+16
108614;1,948803E+16
108616;1,957952E+15
108618;1,957952E+15
10862;1,951853E+16
108622;1,948803E+16
108624;1,951853E+16
108626;1,964052E+16
108628;1,951853E+16
10863;1,951853E+16
108632;1,954902E+15
108634;1,954902E+15
108636;1,948803E+16
108638;1,948803E+16
10864;1,964052E+16
108642;1,954902E+15
108644;1,942703E+16
108646;1,961002E+16
108648;1,957952E+15
10865;1,954902E+15
108652;1,951853E+16
108654;1,961002E+16
108656;1,957952E+15
108658;1,948803E+16
10866;1,951853E+16
108662;1,957952E+15
108664;1,954902E+15
108666;1,948803E+16
108668;1,954902E+15
10867;1,961002E+16
108672;1,954902E+15
108674;1,942703E+16
108676;1,961002E+16
108678;1,964052E+16
10868;1,945753E+15
108682;1,951853E+16
108684;1,961002E+16
108686;1,954902E+15
108688;1,945753E+15
10869;1,951853E+16
108692;1,961002E+16
108694;1,951853E+16
108696;1,951853E+16
108698;1,957952E+15
1087;1,961002E+16
108702;1,948803E+16
108704;1,951853E+16
108706;1,964052E+16
108708;1,948803E+16
10871;1,945753E+15
108712;1,954902E+15
108714;1,957952E+15
108716;1,954902E+15
108718;1,957952E+15
10872;1,957952E+15
108722;1,967102E+16
108724;1,951853E+16
108726;1,951853E+16
108728;1,961002E+16
10873;1,961002E+16
108732;1,951853E+16
108734;1,951853E+16
108736;1,961002E+16
108738;1,951853E+16
10874;1,948803E+16
108742;1,957952E+15
108744;1,945753E+15
108746;1,948803E+16
108748;1,951853E+16
10875;1,954902E+15
108752;1,961002E+16
108754;1,954902E+15
108756;1,954902E+15
108758;1,964052E+16
10876;1,957952E+15
108762;1,945753E+15
108764;1,964052E+16
108766;1,961002E+16
108768;1,951853E+16
10877;1,945753E+15
108772;1,957952E+15
108774;1,961002E+16
108776;1,951853E+16
108778;1,951853E+16
10878;1,961002E+16
108782;1,961002E+16
108784;1,948803E+16
108786;1,954902E+15
108788;1,964052E+16
10879;1,945753E+15
108792;1,954902E+15
108794;1,954902E+15
108796;1,957952E+15
108798;1,951853E+16
1088;1,948803E+16
108802;1,961002E+16
108804;1,967102E+16
108806;1,954902E+15
108808;1,954902E+15
10881;1,964052E+16
108812;1,948803E+16
108814;1,948803E+16
108816;1,957952E+15
108818;1,961002E+16
10882;1,951853E+16
108822;1,951853E+16
108824;1,954902E+15
108826;1,957952E+15
108828;1,951853E+16
10883;1,954902E+15
108832;1,961002E+16
108834;1,954902E+15
108836;1,948803E+16
108838;1,961002E+16
10884;1,961002E+16
108842;1,945753E+15
108844;1,939653E+16
108846;1,961002E+16
108848;1,964052E+16
10885;1,951853E+16
108852;1,954902E+15
108854;1,951853E+16
108856;1,954902E+15
108858;1,951853E+16
10886;1,951853E+16
108862;1,961002E+16
108864;1,936603E+16
108866;1,942703E+16
108868;1,964052E+16
10887;1,961002E+16
108872;1,945753E+15
108874;1,942703E+16
108876;1,957952E+15
108878;1,954902E+15
10888;1,948803E+16
108882;1,954902E+15
108884;1,951853E+16
108886;1,951853E+16
108888;1,948803E+16
10889;1,957952E+15
108892;1,961002E+16
108894;1,945753E+15
108896;1,954902E+15
108898;1,970152E+16
1089;1,951853E+16
108902;1,948803E+16
108904;1,957952E+15
108906;1,954902E+15
108908;1,954902E+15
10891;1,954902E+15
108912;1,954902E+15
108914;1,957952E+15
108916;1,948803E+16
108918;1,945753E+15
10892;1,967102E+16
108922;1,961002E+16
108924;1,959477E+16
108926;1,957952E+15
108928;1,957952E+15
10893;1,948803E+16
108932;1,951853E+16
108934;1,948803E+16
108936;1,964052E+16
108938;1,954902E+15
10894;1,951853E+16
108942;1,961002E+16
108944;1,954902E+15
108946;1,948803E+16
108948;1,954902E+15
10895;1,951853E+16
108952;1,957952E+15
108954;1,948803E+16
108956;1,957952E+15
108958;1,957952E+15
10896;1,951853E+16
108962;1,942703E+16
108964;1,967102E+16
108966;1,954902E+15
108968;1,951853E+16
10897;1,951853E+16
108972;1,954902E+15
108974;1,961002E+16
108976;1,945753E+15
108978;1,957952E+15
10898;1,964052E+16
108982;1,945753E+15
108984;1,951853E+16
108986;1,957952E+15
108988;1,951853E+16
10899;1,948803E+16
108992;1,957952E+15
108994;1,964052E+16
108996;1,957952E+15
108998;1,945753E+15
109;1,951853E+16
109002;1,957952E+15
109004;1,961002E+16
109006;1,948803E+16
109008;1,954902E+15
10901;1,954902E+15
109012;1,948803E+16
109014;1,954902E+15
109016;1,957952E+15
109018;1,954902E+15
10902;1,942703E+16
109022;1,948803E+16
109024;1,947278E+16
109026;1,945753E+15
109028;1,945753E+15
10903;1,957952E+15
109032;1,964052E+16
109034;1,954902E+15
109036;1,954902E+15
109038;1,964052E+16
10904;1,951853E+16
109042;1,948803E+16
109044;1,961002E+16
109046;1,957952E+15
109048;1,954902E+15
10905;1,948803E+16
109052;1,954902E+15
109054;1,970152E+16
109056;1,954902E+15
109058;1,948803E+16
10906;1,954902E+15
109062;1,964052E+16
109064;1,957952E+15
109066;1,942703E+16
109068;1,964052E+16
10907;1,954902E+15
109072;1,954902E+15
109074;1,967102E+16
109076;1,954902E+15
109078;1,954902E+15
10908;1,954902E+15
109082;1,954902E+15
109084;1,964052E+16
109086;1,948803E+16
109088;1,951853E+16
10909;1,961002E+16
109092;1,961002E+16
109094;1,954902E+15
109096;1,961002E+16
109098;1,964052E+16
1091;1,948803E+16
109102;1,954902E+15
109104;1,964052E+16
109106;1,961002E+16
109108;1,951853E+16
10911;1,948803E+16
109112;1,964052E+16
109114;1,970152E+16
109116;1,945753E+15
109118;1,954902E+15
10912;1,964052E+16
109122;1,948803E+16
109124;1,961002E+16
109126;1,957952E+15
109128;1,957952E+15
10913;1,954902E+15
109132;1,954902E+15
109134;1,964052E+16
109136;1,957952E+15
109138;1,954902E+15
10914;1,954902E+15
109142;1,964052E+16
109144;1,954902E+15
109146;1,948803E+16
109148;1,961002E+16
10915;1,961002E+16
109152;1,954902E+15
109154;1,957952E+15
109156;1,957952E+15
109158;1,957952E+15
10916;1,945753E+15
109162;1,951853E+16
109164;1,964052E+16
109166;1,957952E+15
109168;1,948803E+16
10917;1,961002E+16
109172;1,967102E+16
109174;1,945753E+15
109176;1,954902E+15
109178;1,964052E+16
10918;1,957952E+15
109182;1,948803E+16
109184;1,954902E+15
109186;1,957952E+15
109188;1,954902E+15
10919;1,957952E+15
109192;1,951853E+16
109194;1,957952E+15
109196;1,961002E+16
109198;1,951853E+16
1092;1,957952E+15
109202;1,970152E+16
109204;1,948803E+16
109206;1,951853E+16
109208;1,967102E+16
10921;1,951853E+16
109212;1,951853E+16
109214;1,951853E+16
109216;1,961002E+16
109218;1,954902E+15
10922;1,948803E+16
109222;1,957952E+15
109224;1,961002E+16
109226;1,951853E+16
109228;1,951853E+16
10923;1,967102E+16
109232;1,957952E+15
109234;1,951853E+16
109236;1,954902E+15
109238;1,961002E+16
10924;1,951853E+16
109242;1,954902E+15
109244;1,957952E+15
109246;1,967102E+16
109248;1,957952E+15
10925;1,954902E+15
109252;1,961002E+16
109254;1,951853E+16
109256;1,948803E+16
109258;1,961002E+16
10926;1,970152E+16
109262;1,954902E+15
109264;1,951853E+16
109266;1,957952E+15
109268;1,964052E+16
10927;1,951853E+16
109272;1,951853E+16
109274;1,954902E+15
109276;1,954902E+15
109278;1,954902E+15
10928;1,951853E+16
109282;1,964052E+16
109284;1,964052E+16
109286;1,951853E+16
109288;1,957952E+15
10929;1,961002E+16
109292;1,945753E+15
109294;1,945753E+15
109296;1,961002E+16
109298;1,951853E+16
1093;1,957952E+15
109302;1,951853E+16
109304;1,961002E+16
109306;1,961002E+16
109308;1,945753E+15
10931;1,957952E+15
109312;1,956427E+16
109314;1,954902E+15
109316;1,951853E+16
109318;1,964052E+16
10932;1,961002E+16
109322;1,957952E+15
109324;1,957952E+15
109326;1,954902E+15
109328;1,964052E+16
10933;1,954902E+15
109332;1,945753E+15
109334;1,951853E+15
109336;1,957952E+15
109338;1,945753E+15
10934;1,970152E+16
109342;1,964052E+16
109344;1,961002E+16
109346;1,954902E+15
109348;1,954902E+15
10935;1,957952E+15
109352;1,951853E+16
109354;1,964052E+16
109356;1,957952E+15
109358;1,957952E+15
10936;1,951853E+16
109362;1,967102E+16
109364;1,973202E+15
109366;1,951853E+16
109368;1,951853E+16
10937;1,964052E+16
109372;1,964052E+16
109374;1,961002E+16
109376;1,954902E+15
109378;1,961002E+16
10938;1,957952E+15
109382;1,951853E+16
109384;1,964052E+16
109386;1,967102E+16
109388;1,961002E+16
10939;1,948803E+16
109392;1,957952E+15
109394;1,954902E+15
109396;1,951853E+16
109398;1,961002E+16
1094;1,964052E+16
109402;1,957952E+15
109404;1,961002E+16
109406;1,967102E+16
109408;1,957952E+15
10941;1,954902E+15
109412;1,951853E+16
109414;1,973202E+15
109416;1,964052E+16
109418;1,954902E+15
10942;1,951853E+16
109422;1,967102E+16
109424;1,954902E+15
109426;1,951853E+16
109428;1,964052E+16
10943;1,964052E+16
109432;1,961002E+16
109434;1,951853E+16
109436;1,961002E+16
109438;1,973202E+15
10944;1,951853E+16
109442;1,954902E+15
109444;1,948803E+16
109446;1,967102E+16
109448;1,954902E+15
10945;1,961002E+16
109452;1,964052E+16
109454;1,948803E+16
109456;1,954902E+15
109458;1,964052E+16
10946;1,957952E+15
109462;1,954902E+15
109464;1,945753E+15
109466;1,961002E+16
109468;1,964052E+16
10947;1,951853E+16
109472;1,957952E+15
109474;1,957952E+15
109476;1,964052E+16
109478;1,951853E+16
10948;1,964052E+16
109482;1,967102E+16
109484;1,945753E+15
109486;1,951853E+16
109488;1,967102E+16
10949;1,964052E+16
109492;1,945753E+15
109494;1,951853E+16
109496;1,967102E+16
109498;1,967102E+16
1095;1,957952E+15
109502;1,961002E+16
109504;1,954902E+15
109506;1,957952E+15
109508;1,951853E+16
10951;1,964052E+16
109512;1,961002E+16
109514;1,954902E+15
109516;1,961002E+16
109518;1,970152E+16
10952;1,961002E+16
109522;1,961002E+16
109524;1,948803E+16
109526;1,964052E+16
109528;1,957952E+15
10953;1,948803E+16
109532;1,967102E+16
109534;1,967102E+16
109536;1,957952E+15
109538;1,957952E+15
10954;1,961002E+16
109542;1,961002E+16
109544;1,945753E+15
109546;1,954902E+15
109548;1,964052E+16
10955;1,961002E+16
109552;1,954902E+15
109554;1,970152E+16
109556;1,964052E+16
109558;1,954902E+15
10956;1,957952E+15
109562;1,967102E+16
109564;1,973202E+15
109566;1,964052E+16
109568;1,961002E+16
10957;1,967102E+16
109572;1,964052E+16
109574;1,967102E+16
109576;1,964052E+16
109578;1,973202E+15
10958;1,957952E+15
109582;1,954902E+15
109584;1,979302E+16
109586;1,970152E+16
109588;1,961002E+16
10959;1,957952E+15
109592;1,970152E+16
109594;1,976252E+15
109596;1,961002E+16
109598;1,961002E+16
1096;1,964052E+16
109602;1,961002E+16
109604;1,967102E+16
109606;1,967102E+16
109608;1,970152E+16
10961;1,961002E+16
109612;1,948803E+16
109614;1,970152E+16
109616;1,961002E+16
109618;1,957952E+15
10962;1,964052E+16
109622;1,973202E+15
109624;1,961002E+16
109626;1,961002E+16
109628;1,964052E+16
10963;1,970152E+16
109632;1,957952E+15
109634;1,961002E+16
109636;1,973202E+15
109638;1,973202E+15
10964;1,964052E+16
109642;1,961002E+16
109644;1,967102E+16
109646;1,964052E+16
109648;1,961002E+16
10965;1,967102E+16
109652;1,961002E+16
109654;1,957952E+15
109656;1,973202E+15
109658;1,964052E+16
10966;1,964052E+16
109662;1,961002E+16
109664;1,967102E+16
109666;1,973202E+15
109668;1,964052E+16
10967;1,967102E+16
109672;1,973202E+15
109674;1,970152E+16
109676;1,951853E+16
109678;1,957952E+15
10968;1,964052E+16
109682;1,976252E+15
109684;1,979302E+16
109686;1,964052E+16
109688;1,973202E+15
10969;1,957952E+15
109692;1,961002E+16
109694;1,976252E+15
109696;1,976252E+15
109698;1,964052E+16
1097;1,961002E+16
109702;1,970152E+16
109704;1,982352E+16
109706;1,961002E+16
109708;1,967102E+16
10971;1,970152E+16
109712;1,973202E+15
109714;1,973202E+15
109716;1,961002E+16
109718;1,967102E+16
10972;1,961002E+16
109722;1,957952E+15
109724;1,973202E+15
109726;1,967102E+16
109728;1,967102E+16
10973;1,970152E+16
109732;1,976252E+15
109734;1,979302E+16
109736;1,961002E+16
109738;1,970152E+16
10974;1,973202E+15
109742;1,967102E+16
109744;1,967102E+16
109746;1,967102E+16
109748;1,973202E+15
10975;1,964052E+16
109752;1,961002E+16
109754;1,964052E+16
109756;1,967102E+16
109758;1,961002E+16
10976;1,973202E+15
109762;1,973202E+15
109764;1,967102E+16
109766;1,961002E+16
109768;1,970152E+16
10977;1,976252E+15
109772;1,964052E+16
109774;1,948803E+16
109776;1,973202E+15
109778;1,976252E+15
