Zeit,Normalkraft
10.5146,19.6100235
10.5148,19.73202133
10.515,19.67102242
10.5152,19.51852608
10.5154,19.6100235
10.5156,19.70152092
10.5158,19.6100235
10.516,19.57952309
10.5162,19.640522
10.5164,19.70152092
10.5166,19.54902458
10.5168,19.6100235
10.517,19.73202133
10.5172,19.54902458
10.5174,19.54902458
10.5176,19.640522
10.5178,19.70152092
10.518,19.67102242
10.5182,19.64052296
10.5184,19.6100235
10.5186,19.70152092
10.5188,19.6100235
10.519,19.57952309
10.5192,19.640522
10.5194,19.70152092
10.5196,19.54902458
10.5198,19.640522
10.52,19.67102242
10.5202,19.64052296
10.5204,19.6100235
10.5206,19.640522
10.5208,19.640522
10.521,19.6100235
10.5212,19.51852608
10.5214,19.67102242
10.5216,19.73202133
10.5218,19.57952309
10.522,19.67102242
10.5222,19.65577221
10.5224,19.640522
10.5226,19.54902458
10.5228,19.640522
10.523,19.70152092
10.5232,19.39652824
10.5234,19.54902458
10.5236,19.67102242
10.5238,19.73202133
10.524,19.6100235
10.5242,19.54902458
10.5244,19.73202133
10.5246,19.76251984
10.5248,19.6100235
10.525,19.640522
10.5252,19.6100235
10.5254,19.6100235
10.5256,19.6100235
10.5258,19.67102242
10.526,19.67102242
10.5262,19.65577221
10.5264,19.640522
10.5266,19.6100235
10.5268,19.70152092
10.527,19.67102242
10.5272,19.57952309
10.5274,19.67102242
10.5276,19.70152092
10.5278,19.54902458
10.528,19.70152092
10.5282,19.48802567
10.5284,19.57952309
10.5286,19.640522
10.5288,19.70152092
10.529,19.67102242
10.5292,19.57952309
10.5294,19.57952309
10.5296,19.70152092
10.5298,19.70152092
10.53,19.57952309
10.5302,19.640522
10.5304,19.70152092
10.5306,19.57952309
10.5308,19.57952309
10.531,19.67102242
10.5312,19.70152092
10.5314,19.67102242
10.5316,19.57952309
10.5318,19.67102242
10.532,19.67102242
10.5322,19.6100235
10.5324,19.6100235
10.5326,19.70152092
10.5328,19.70152092
10.533,19.57952309
10.5332,19.640522
10.5334,19.70152092
10.5336,19.6100235
10.5338,19.640522
10.534,19.67102242
10.5342,19.6100235
10.5344,19.54902458
10.5346,19.70152092
10.5348,19.70152092
10.535,19.85401726
10.5352,19.74726963
10.5354,19.640522
10.5356,19.67102242
10.5358,19.640522
10.536,19.57952309
10.5362,19.55919075
10.5364,19.53885841
10.5366,19.51852608
10.5368,19.640522
10.537,19.67102242
10.5372,19.64052296
10.5374,19.6100235
10.5376,19.640522
10.5378,19.73202133
10.538,19.640522
10.5382,19.67102146
10.5384,19.70152092
10.5386,19.82351875
10.5388,19.6100235
10.539,19.6100235
10.5392,19.59477329
10.5394,19.57952309
10.5396,19.57952309
10.5398,19.73202133
10.54,19.70152092
10.5402,19.6100235
10.5404,19.640522
10.5406,19.640522
10.5408,19.76251984
10.541,19.6100235
10.5412,19.88451767
10.5414,19.73202133
10.5416,19.67102242
10.5418,19.54902458
10.542,19.640522
10.5422,19.62527275
10.5424,19.6100235
10.5426,19.640522
10.5428,19.73202133
10.543,19.79301834
10.5432,19.48802567
10.5434,19.640522
10.5436,19.76251984
10.5438,19.70152092
10.544,19.57952309
10.5442,19.640522
10.5444,19.76251984
10.5446,19.70152092
10.5448,19.57952309
10.545,19.73202133
10.5452,19.640522
10.5454,19.640522
10.5456,19.67102242
10.5458,19.70152092
10.546,19.70152092
10.5462,19.6100235
10.5464,19.6100235
10.5466,19.73202133
10.5468,19.76251984
10.547,19.57952309
10.5472,19.67102242
10.5474,19.79301834
10.5476,19.51852608
10.5478,19.640522
10.548,19.73202133
10.5482,19.57952309
10.5484,19.640522
10.5486,19.640522
10.5488,19.73202133
10.549,19.67102242
10.5492,19.67102242
10.5494,19.67102242
10.5496,19.82351875
10.5498,19.640522
10.55,19.6100235
10.5502,19.64052296
10.5504,19.67102242
10.5506,19.57952309
10.5508,19.6100235
10.551,19.640522
10.5512,19.65577221
10.5514,19.67102242
10.5516,19.640522
10.5518,19.76251984
10.552,19.640522
10.5522,19.71677017
10.5524,19.79301834
10.5526,19.67102242
10.5528,19.6100235
10.553,19.67102242
10.5532,19.64052296
10.5534,19.6100235
10.5536,19.57952309
10.5538,19.640522
10.554,19.76251984
10.5542,19.68627167
10.5544,19.6100235
10.5546,19.70152092
10.5548,19.73202133
10.555,19.640522
10.5552,19.65577221
10.5554,19.67102242
10.5556,19.73202133
10.5558,19.67102242
10.556,19.6100235
10.5562,19.6100235
10.5564,19.640522
10.5566,19.6100235
10.5568,19.67102242
10.557,19.70152092
10.5572,19.67102146
10.5574,19.640522
10.5576,19.6100235
10.5578,19.70152092
10.558,19.6100235
10.5582,19.70152092
10.5584,19.79301834
10.5586,19.67102242
10.5588,19.6100235
10.559,19.70152092
10.5592,19.6100235
10.5594,19.6100235
10.5596,19.6100235
10.5598,19.57952309
10.56,19.70152092
10.5602,19.72185389
10.5604,19.74218686
10.5606,19.76251984
10.5608,19.640522
10.561,19.51852608
10.5612,19.6252737
10.5614,19.73202133
10.5616,19.57952309
10.5618,19.6100235
10.562,19.640522
10.5622,19.640522
10.5624,19.640522
10.5626,19.57952309
10.5628,19.67102242
10.563,19.67102242
10.5632,19.65577221
10.5634,19.640522
10.5636,19.70152092
10.5638,19.51852608
10.564,19.57952309
10.5642,19.62527275
10.5644,19.67102242
10.5646,19.6100235
10.5648,19.6100235
10.565,19.640522
10.5652,19.62527275
10.5654,19.6100235
10.5656,19.6100235
10.5658,19.67102242
10.566,19.6100235
10.5662,19.62527275
10.5664,19.640522
10.5666,19.640522
10.5668,19.54902458
10.567,19.54902458
10.5672,19.57952404
10.5674,19.6100235
10.5676,19.57952309
10.5678,19.57952309
10.568,19.70152092
10.5682,19.65577221
10.5684,19.6100235
10.5686,19.6100235
10.5688,19.76251984
10.569,19.6100235
10.5692,19.64052296
10.5694,19.67102242
10.5696,19.640522
10.5698,19.54902458
10.57,19.57952309
10.5702,19.67102242
10.5704,19.54902458
10.5706,19.57952309
10.5708,19.57952309
10.571,19.67102242
10.5712,19.59477425
10.5714,19.51852608
10.5716,19.640522
10.5718,19.640522
10.572,19.51852608
10.5722,19.48802567
10.5724,19.640522
10.5726,19.57952309
10.5728,19.6100235
10.573,19.6100235
10.5732,19.57952404
10.5734,19.54902458
10.5736,19.54902458
10.5738,19.6100235
10.574,19.54902458
10.5742,19.56427383
10.5744,19.57952309
10.5746,19.70152092
10.5748,19.67102242
10.575,19.51852608
10.5752,19.52869225
10.5754,19.53885841
10.5756,19.54902458
10.5758,19.57952309
10.576,19.6100235
10.5762,19.61764812
10.5764,19.62527275
10.5766,19.63289738
10.5768,19.640522
10.577,19.70152092
10.5772,19.640522
10.5774,19.57952309
10.5776,19.6100235
10.5778,19.57952309
10.578,19.57952309
10.5782,19.62527275
10.5784,19.67102242
10.5786,19.51852608
10.5788,19.57952309
10.579,19.6100235
10.5792,19.6100235
10.5794,19.6100235
10.5796,19.54902458
10.5798,19.67102242
10.58,19.640522
10.5802,19.640522
10.5804,19.640522
10.5806,19.70152092
10.5808,19.51852608
10.581,19.51852608
10.5812,19.54902458
10.5814,19.57952309
10.5816,19.6100235
10.5818,19.57952309
10.582,19.640522
10.5822,19.57952404
10.5824,19.51852608
10.5826,19.48802567
10.5828,19.67102242
10.583,19.54902458
10.5832,19.6100235
10.5834,19.67102242
10.5836,19.67102242
10.5838,19.54902458
10.584,19.6100235
10.5842,19.59477329
10.5844,19.57952309
10.5846,19.57952309
10.5848,19.6100235
10.585,19.640522
10.5852,19.54902458
10.5854,19.48802567
10.5856,19.6100235
10.5858,19.67102242
10.586,19.51852608
10.5862,19.54902458
10.5864,19.67102242
10.5866,19.640522
10.5868,19.54902458
10.587,19.6100235
10.5872,19.67102242
10.5874,19.6100235
10.5876,19.6100235
10.5878,19.6100235
10.588,19.67102242
10.5882,19.54902458
10.5884,19.51852608
10.5886,19.6100235
10.5888,19.76251984
10.589,19.54902458
10.5892,19.57952309
10.5894,19.70152092
10.5896,19.6100235
10.5898,19.51852608
10.59,19.640522
10.5902,19.640522
10.5904,19.57952309
10.5906,19.6100235
10.5908,19.76251984
10.591,19.67102242
10.5912,19.57952309
10.5914,19.6100235
10.5916,19.70152092
10.5918,19.70152092
10.592,19.640522
10.5922,19.640522
10.5924,19.640522
10.5926,19.6100235
10.5928,19.48802567
10.593,19.640522
10.5932,19.73202133
10.5934,19.57952309
10.5936,19.54902458
10.5938,19.70152092
10.594,19.82351875
10.5942,19.54902458
10.5944,19.640522
10.5946,19.67102242
10.5948,19.57952309
10.595,19.57952309
10.5952,19.67102242
10.5954,19.70152092
10.5956,19.67102242
10.5958,19.6100235
10.596,19.79301834
10.5962,19.70152092
10.5964,19.54902458
10.5966,19.57952309
10.5968,19.67102242
10.597,19.640522
10.5972,19.6100235
10.5974,19.640522
10.5976,19.70152092
10.5978,19.6100235
10.598,19.54902458
10.5982,19.67102242
10.5984,19.6100235
10.5986,19.57952309
10.5988,19.57952309
10.599,19.640522
10.5992,19.640522
10.5994,19.57952309
10.5996,19.70152092
10.5998,19.73202133
10.6,19.6100235
10.6002,19.640522
10.6004,19.73202133
10.6006,19.67102242
10.6008,19.6100235
10.601,19.6100235
10.6012,19.67102242
10.6014,19.70152092
10.6016,19.6100235
10.6018,19.54902458
10.602,19.70152092
10.6022,19.6100235
10.6024,19.57952309
10.6026,19.67102242
10.6028,19.70152092
10.603,19.6100235
10.6032,19.640522
10.6034,19.67102242
10.6036,19.73202133
10.6038,19.6100235
10.604,19.57952309
10.6042,19.70152092
10.6044,19.6100235
10.6046,19.54902458
10.6048,19.73202133
10.605,19.73202133
10.6052,19.6100235
10.6054,19.6100235
10.6056,19.73202133
10.6058,19.67102242
10.606,19.57952309
10.6062,19.70152092
10.6064,19.70152092
10.6066,19.6100235
10.6068,19.57952309
10.607,19.67102242
10.6072,19.76251984
10.6074,19.640522
10.6076,19.57952309
10.6078,19.76251984
10.608,19.640522
10.6082,19.640522
10.6084,19.57952309
10.6086,19.67102242
10.6088,19.6100235
10.609,19.6100235
10.6092,19.6100235
10.6094,19.70152092
10.6096,19.6100235
10.6098,19.6100235
10.61,19.67102242
10.6102,19.67102242
10.6104,19.57952309
10.6106,19.57952309
10.6108,19.67102242
10.611,19.640522
10.6112,19.6100235
10.6114,19.73202133
10.6116,19.640522
10.6118,19.57952309
10.612,19.57952309
10.6122,19.640522
10.6124,19.70152092
10.6126,19.57952309
10.6128,19.54902458
10.613,19.73202133
10.6132,19.67102242
10.6134,19.57952309
10.6136,19.640522
10.6138,19.70152092
10.614,19.65577221
10.6142,19.6100235
10.6144,19.67102242
10.6146,19.67102242
10.6148,19.640522
10.615,19.640522
10.6152,19.70152092
10.6154,19.640522
10.6156,19.48802567
10.6158,19.6100235
10.616,19.640522
10.6162,19.6100235
10.6164,19.640522
10.6166,19.70152092
10.6168,19.640522
10.617,19.6100235
10.6172,19.6100235
10.6174,19.640522
10.6176,19.6100235
10.6178,19.57952309
10.618,19.54902458
10.6182,19.640522
10.6184,19.54902458
10.6186,19.51852608
10.6188,19.67102242
10.619,19.67102242
10.6192,19.6100235
10.6194,19.6100235
10.6196,19.67102242
10.6198,19.6100235
10.62,19.48802567
10.6202,19.54902458
10.6204,19.640522
10.6206,19.6100235
10.6208,19.54902458
10.621,19.57952309
10.6212,19.640522
10.6214,19.6100235
10.6216,19.51852608
10.6218,19.70152092
10.622,19.640522
10.6222,19.51852608
10.6224,19.57952309
10.6226,19.67102242
10.6228,19.6100235
10.623,19.57952309
10.6232,19.57952309
10.6234,19.57952309
10.6236,19.57952309
10.6238,19.48802567
10.624,19.640522
10.6242,19.640522
10.6244,19.62527275
10.6246,19.6100235
10.6248,19.67102242
10.625,19.57952309
10.6252,19.57952309
10.6254,19.6100235
10.6256,19.6100235
10.6258,19.6100235
10.626,19.54902458
10.6262,19.57952309
10.6264,19.640522
10.6266,19.51852608
10.6268,19.57952309
10.627,19.640522
10.6272,19.640522
10.6274,19.51852608
10.6276,19.6100235
10.6278,19.67102242
10.628,19.57952309
10.6282,19.54902458
10.6284,19.57952309
10.6286,19.70152092
10.6288,19.67102242
10.629,19.54902458
10.6292,19.640522
10.6294,19.6100235
10.6296,19.51852608
10.6298,19.6100235
10.63,19.640522
10.6302,19.54902458
10.6304,19.54902458
10.6306,19.67102242
10.6308,19.640522
10.631,19.54902458
10.6312,19.57952309
10.6314,19.640522
10.6316,19.54902458
10.6318,19.640522
10.632,19.54902458
10.6322,19.70152092
10.6324,19.640522
10.6326,19.54902458
10.6328,19.6100235
10.633,19.73202133
10.6332,19.51852608
10.6334,19.48802567
10.6336,19.640522
10.6338,19.67102242
10.634,19.57952309
10.6342,19.57952309
10.6344,19.57952309
10.6346,19.67102242
10.6348,19.79301834
10.635,19.70152092
10.6352,19.6100235
10.6354,19.51852608
10.6356,19.45752716
10.6358,19.67102242
10.636,19.67102242
10.6362,19.57952309
10.6364,19.57952309
10.6366,19.57952309
10.6368,19.6100235
10.637,19.54902458
10.6372,19.54902458
10.6374,19.73202133
10.6376,19.6100235
10.6378,19.54902458
10.638,19.67102242
10.6382,19.640522
10.6384,19.54902458
10.6386,19.54902458
10.6388,19.640522
10.639,19.640522
10.6392,19.57952309
10.6394,19.57952309
10.6396,19.67102242
10.6398,19.6100235
10.64,19.6100235
10.6402,19.6100235
10.6404,19.67102242
10.6406,19.6100235
10.6408,19.54902458
10.641,19.640522
10.6412,19.70152092
10.6414,19.57952309
10.6416,19.57952309
10.6418,19.640522
10.642,19.57952309
10.6422,19.54902458
10.6424,19.6100235
10.6426,19.51852608
10.6428,19.6100235
10.643,19.51852608
10.6432,19.640522
10.6434,19.640522
10.6436,19.54902458
10.6438,19.57952309
10.644,19.67102242
10.6442,19.54902458
10.6444,19.54902458
10.6446,19.640522
10.6448,19.640522
10.645,19.6100235
10.6452,19.48802567
10.6454,19.57952309
10.6456,19.70152092
10.6458,19.54902458
10.646,19.51852608
10.6462,19.70152092
10.6464,19.6100235
10.6466,19.48802567
10.6468,19.640522
10.647,19.70152092
10.6472,19.54902458
10.6474,19.54902458
10.6476,19.57952309
10.6478,19.70152092
10.648,19.6100235
10.6482,19.48802567
10.6484,19.54902458
10.6486,19.640522
10.6488,19.51852608
10.649,19.640522
10.6492,19.54902458
10.6494,19.54902458
10.6496,19.57952309
10.6498,19.67102242
10.65,19.6100235
10.6502,19.640522
10.6504,19.54902458
10.6506,19.6100235
10.6508,19.640522
10.651,19.57952309
10.6512,19.57952309
10.6514,19.6100235
10.6516,19.57952309
10.6518,19.48802567
10.652,19.6100235
10.6522,19.70152092
10.6524,19.54902458
10.6526,19.51852608
10.6528,19.67102242
10.653,19.54902458
10.6532,19.6100235
10.6534,19.54902458
10.6536,19.640522
10.6538,19.57952309
10.654,19.6100235
10.6542,19.57952309
10.6544,19.67102242
10.6546,19.57952309
10.6548,19.48802567
10.655,19.6100235
10.6552,19.67102242
10.6554,19.57952309
10.6556,19.51852608
10.6558,19.67102242
10.656,19.640522
10.6562,19.6100235
10.6564,19.57952309
10.6566,19.57952309
10.6568,19.57952309
10.657,19.45752716
10.6572,19.640522
10.6574,19.640522
10.6576,19.48802567
10.6578,19.51852608
10.658,19.67102242
10.6582,19.54902458
10.6584,19.54902458
10.6586,19.67102242
10.6588,19.640522
10.659,19.67102242
10.6592,19.48802567
10.6594,19.51852608
10.6596,19.640522
10.6598,19.51852608
10.66,19.51852608
10.6602,19.67102242
10.6604,19.67102242
10.6606,19.51852608
10.6608,19.640522
10.661,19.640522
10.6612,19.51852608
10.6614,19.57952309
10.6616,19.57952309
10.6618,19.6100235
10.662,19.51852608
10.6622,19.48802567
10.6624,19.57952309
10.6626,19.6100235
10.6628,19.57952309
10.663,19.54902458
10.6632,19.640522
10.6634,19.6100235
10.6636,19.51852608
10.6638,19.640522
10.664,19.57952309
10.6642,19.51852608
10.6644,19.6100235
10.6646,19.6100235
10.6648,19.6100235
10.665,19.54902458
10.6652,19.45752716
10.6654,19.67102242
10.6656,19.57952309
10.6658,19.48802567
10.666,19.57952309
10.6662,19.67102242
10.6664,19.48802567
10.6666,19.51852608
10.6668,19.6100235
10.667,19.640522
10.6672,19.6100235
10.6674,19.48802567
10.6676,19.54902458
10.6678,19.67102242
10.668,19.54902458
10.6682,19.54902458
10.6684,19.70152092
10.6686,19.54902458
10.6688,19.48802567
10.669,19.6100235
10.6692,19.57952309
10.6694,19.51852608
10.6696,19.51852608
10.6698,19.640522
10.67,19.67102242
10.6702,19.48802567
10.6704,19.54902458
10.6706,19.67102242
10.6708,19.51852608
10.671,19.45752716
10.6712,19.67102242
10.6714,19.6100235
10.6716,19.51852608
10.6718,19.54902458
10.672,19.640522
10.6722,19.6100235
10.6724,19.54902458
10.6726,19.51852608
10.6728,19.6100235
10.673,19.6100235
10.6732,19.51852608
10.6734,19.54902458
10.6736,19.6100235
10.6738,19.48802567
10.674,19.51852608
10.6742,19.6100235
10.6744,19.67102242
10.6746,19.54902458
10.6748,19.6100235
10.675,19.640522
10.6752,19.6100235
10.6754,19.51852608
10.6756,19.6100235
10.6758,19.6100235
10.676,19.54902458
10.6762,19.51852608
10.6764,19.640522
10.6766,19.640522
10.6768,19.51852608
10.677,19.51852608
10.6772,19.640522
10.6774,19.57952309
10.6776,19.57952309
10.6778,19.6100235
10.678,19.57952309
10.6782,19.57952309
10.6784,19.54902458
10.6786,19.51852608
10.6788,19.67102242
10.679,19.54902458
10.6792,19.48802567
10.6794,19.640522
10.6796,19.6100235
10.6798,19.51852608
10.68,19.640522
10.6802,19.57952309
10.6804,19.54902458
10.6806,19.48802567
10.6808,19.57952309
10.681,19.640522
10.6812,19.51852608
10.6814,19.57952309
10.6816,19.6100235
10.6818,19.6100235
10.682,19.48802567
10.6822,19.6100235
10.6824,19.67102242
10.6826,19.57952309
10.6828,19.51852608
10.683,19.640522
10.6832,19.6100235
10.6834,19.54902458
10.6836,19.51852608
10.6838,19.640522
10.684,19.6100235
10.6842,19.57952309
10.6844,19.51852608
10.6846,19.640522
10.6848,19.6100235
10.685,19.51852608
10.6852,19.67102242
10.6854,19.70152092
10.6856,19.57952309
10.6858,19.51852608
10.686,19.57952309
10.6862,19.640522
10.6864,19.6100235
10.6866,19.51852608
10.6868,19.54902458
10.687,19.640522
10.6872,19.54902458
10.6874,19.54902458
10.6876,19.67102242
10.6878,19.640522
10.688,19.48802567
10.6882,19.67102242
10.6884,19.67102242
10.6886,19.51852608
10.6888,19.54902458
10.689,19.57952404
10.6892,19.6100235
10.6894,19.51852608
10.6896,19.48802567
10.6898,19.640522
10.69,19.57952309
10.6902,19.48802567
10.6904,19.70152092
10.6906,19.70152092
10.6908,19.51852608
10.691,19.57952309
10.6912,19.70152092
10.6914,19.70152092
10.6916,19.54902458
10.6918,19.51852608
10.692,19.640522
10.6922,19.640522
10.6924,19.51852608
10.6926,19.57952309
10.6928,19.67102242
10.693,19.57952309
10.6932,19.57952309
10.6934,19.67102242
10.6936,19.640522
10.6938,19.51852608
10.694,19.54902458
10.6942,19.640522
10.6944,19.640522
10.6946,19.57952309
10.6948,19.640522
10.695,19.640522
10.6952,19.54902458
10.6954,19.57952309
10.6956,19.640522
10.6958,19.67102242
10.696,19.54902458
10.6962,19.51852608
10.6964,19.70152092
10.6966,19.6100235
10.6968,19.51852608
10.697,19.6100235
10.6972,19.640522
10.6974,19.57952309
10.6976,19.54902458
10.6978,19.640522
10.698,19.640522
10.6982,19.57952309
10.6984,19.51852608
10.6986,19.57952309
10.6988,19.640522
10.699,19.48802567
10.6992,19.54902458
10.6994,19.67102242
10.6996,19.54902458
10.6998,19.57952309
10.7,19.57952309
10.7002,19.6100235
10.7004,19.57952309
10.7006,19.57952309
10.7008,19.640522
10.701,19.640522
10.7012,19.51852608
10.7014,19.57952309
10.7016,19.640522
10.7018,19.54902458
10.702,19.48802567
10.7022,19.6100235
10.7024,19.67102242
10.7026,19.57952309
10.7028,19.54902458
10.703,19.640522
10.7032,19.640522
10.7034,19.57952309
10.7036,19.48802567
10.7038,19.70152092
10.704,19.57952309
10.7042,19.48802567
10.7044,19.6100235
10.7046,19.640522
10.7048,19.51852608
10.705,19.51852608
10.7052,19.57952309
10.7054,19.640522
10.7056,19.51852608
10.7058,19.51852608
10.706,19.6100235
10.7062,19.54902458
10.7064,19.42702675
10.7066,19.54902458
10.7068,19.6100235
10.707,19.6100235
10.7072,19.51852608
10.7074,19.57952309
10.7076,19.6100235
10.7078,19.48802567
10.708,19.54902458
10.7082,19.54902458
10.7084,19.54902458
10.7086,19.54902458
10.7088,19.54902458
10.709,19.640522
10.7092,19.54902458
10.7094,19.48802567
10.7096,19.6100235
10.7098,19.57952309
10.71,19.51852608
10.7102,19.51852608
10.7104,19.57952309
10.7106,19.54902458
10.7108,19.48802567
10.711,19.54902458
10.7112,19.640522
10.7114,19.57952309
10.7116,19.48802567
10.7118,19.48802567
10.712,19.6100235
10.7122,19.51852608
10.7124,19.39652824
10.7126,19.76251984
10.7128,19.640522
10.713,19.45752716
10.7132,19.54902458
10.7134,19.57952309
10.7136,19.51852608
10.7138,19.73202133
10.714,19.57952309
10.7142,19.54902458
10.7144,19.51852608
10.7146,19.42702675
10.7148,19.54902458
10.715,19.54902458
10.7152,19.45752716
10.7154,19.45752716
10.7156,19.6100235
10.7158,19.51852608
10.716,19.48802567
10.7162,19.54902458
10.7164,19.6100235
10.7166,19.51852608
10.7168,19.48802567
10.717,19.6100235
10.7172,19.57952309
10.7174,19.51852608
10.7176,19.48802567
10.7178,19.57952309
10.718,19.57952309
10.7182,19.45752716
10.7184,19.51852608
10.7186,19.640522
10.7188,19.45752716
10.719,19.51852608
10.7192,19.57952309
10.7194,19.48802567
10.7196,19.48802567
10.7198,19.51852608
10.72,19.51852608
10.7202,19.54902458
10.7204,19.42702675
10.7206,19.48802567
10.7208,19.640522
10.721,19.51852608
10.7212,19.42702675
10.7214,19.57952309
10.7216,19.54902458
10.7218,19.51852608
10.722,19.48802567
10.7222,19.54902458
10.7224,19.6100235
10.7226,19.48802567
10.7228,19.48802567
10.723,19.6100235
10.7232,19.57952309
10.7234,19.39652824
10.7236,19.51852608
10.7238,19.51852608
10.724,19.48802567
10.7242,19.67102242
10.7244,19.54902458
10.7246,19.54902458
10.7248,19.51852608
10.725,19.51852608
10.7252,19.6100235
10.7254,19.57952309
10.7256,19.45752716
10.7258,19.54902458
10.726,19.640522
10.7262,19.45752716
10.7264,19.42702675
10.7266,19.6100235
10.7268,19.640522
10.727,19.45752716
10.7272,19.48802567
10.7274,19.54902458
10.7276,19.51852608
10.7278,19.48802567
10.728,19.54902458
10.7282,19.6100235
10.7284,19.51852608
10.7286,19.48802567
10.7288,19.51852608
10.729,19.6100235
10.7292,19.51852608
10.7294,19.45752716
10.7296,19.6100235
10.7298,19.54902458
10.73,19.45752716
10.7302,19.57952309
10.7304,19.57952309
10.7306,19.54902458
10.7308,19.51852608
10.731,19.45752716
10.7312,19.640522
10.7314,19.51852608
10.7316,19.45752716
10.7318,19.640522
10.732,19.640522
10.7322,19.48802567
10.7324,19.57952309
10.7326,19.6100235
